File Name,Lines*,Statements,Percent Branch Statements,Method Call Statements,Percent Lines with Comments,Classes and Interfaces,Methods per Class,Average Statements per Method,Line Number of Most Complex Method*,Name of Most Complex Method*,Maximum Complexity*,Line Number of Deepest Block,Maximum Block Depth,Average Block Depth,Average Complexity*,Statements at block level 0,Statements at block level 1,Statements at block level 2,Statements at block level 3,Statements at block level 4,Statements at block level 5,Statements at block level 6,Statements at block level 7,Statements at block level 8,Statements at block level 9,commit_count,commiter_count,numberOfReportedBugs
src/main/java/org/apache/commons/math/complex/ComplexUtils.java,66,11,9/1,5,51/5,1,2/00,2/00,64,ComplexUtils.polar2Complex(),2,67,3,1/00,1/50,5,2,3,1,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/complex/package-info.java,23,1,0/0,0,0/0,0,0/00,0/00,,,0,23,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/dfp/BracketingNthOrderBrentSolverDFP.java,377,164,24/4,82,41/4,1,10/00,14/00,180,BracketingNthOrderBrentSolverDFP.solve(),31,271,6,2/87,4/40,8,16,48,39,32,13,8,0,0,0,3,3,0
src/main/java/org/apache/commons/math/dfp/Dfp.java,2065,1161,28/3,422,27/9,1,69/00,15/39,334,Dfp.Dfp(),41,1091,6,2/73,6/01,4,95,407,413,192,41,9,0,0,0,16,3,1
src/main/java/org/apache/commons/math/dfp/DfpDec.java,306,166,28/9,105,23/9,1,19/00,7/63,293,DfpDec.nextAfter(),19,218,4,2/56,2/84,2,19,58,58,29,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/dfp/DfpField.java,628,228,3/1,131,49/0,2,18/00,4/22,189,DfpField.DfpField(),3,206,4,1/92,1/06,4,71,113,20,20,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/dfp/DfpMath.java,800,324,1/5,502,32/7,1,2/00,159/50,33,DfpMath.DfpMath(),1,58,4,2/02,1/00,2,3,309,5,5,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/dfp/package-info.java,88,1,0/0,0,0/0,0,0/00,0/00,,,0,88,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/dfp/UnivariateDfpFunction.java,37,3,0/0,0,45/9,1,1/00,0/00,,,0,38,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,203,57,10/5,26,53/7,2,4/00,3/63,75,AbstractContinuousDistribution.inverseCumulativeProbability(),6,86,4,1/53,1/88,12,17,18,8,3,0,0,0,0,0,36,3,0
src/main/java/org/apache/commons/math/distribution/AbstractDistribution.java,137,32,9/4,10,56/9,1,5/00,2/60,60,AbstractDistribution.getNumericalVariance(),2,63,3,1/41,1/60,5,14,8,5,0,0,0,0,0,0,21,3,0
src/main/java/org/apache/commons/math/distribution/AbstractIntegerDistribution.java,295,82,22/0,35,55/3,1,12/00,4/42,151,AbstractIntegerDistribution.inverseCumulativeProbability(),11,169,5,1/96,2/58,10,19,29,16,4,4,0,0,0,0,32,3,0
src/main/java/org/apache/commons/math/distribution/BetaDistribution.java,220,81,16/0,17,39/5,1,18/00,2/78,104,BetaDistribution.density(),8,110,4,1/77,1/78,7,24,33,15,2,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/distribution/BinomialDistribution.java,173,57,15/8,12,39/3,1,12/00,2/83,52,BinomialDistribution.probability(),4,55,3,1/61,1/92,8,15,25,9,0,0,0,0,0,0,14,3,0
src/main/java/org/apache/commons/math/distribution/CauchyDistribution.java,223,79,15/2,6,40/8,1,18/00,2/72,126,CauchyDistribution.inverseCumulativeProbability(),6,83,3,1/68,1/72,7,23,37,12,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/distribution/ChiSquaredDistribution.java,189,54,11/1,12,44/4,1,16/00,1/94,95,ChiSquaredDistribution.getInitialDomain(),3,97,3,1/63,1/38,3,20,25,6,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/distribution/ContinuousDistribution.java,72,8,0/0,0,65/3,1,5/00,0/00,,,0,41,1,0/63,0/00,3,5,0,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/distribution/DiscreteDistribution.java,33,3,0/0,0,39/4,1,1/00,0/00,,,0,34,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/distribution/Distribution.java,108,11,0/0,0,74/1,1,8/00,0/00,,,0,36,1,0/73,0/00,3,8,0,0,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,226,69,15/9,9,45/6,1,17/00,2/41,118,ExponentialDistribution.inverseCumulativeProbability(),5,68,3,1/65,1/71,7,21,30,11,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/distribution/FDistribution.java,263,82,11/0,14,42/6,1,17/00,3/06,80,FDistribution.inverseCumulativeProbability(),3,86,3,1/70,1/53,8,22,39,13,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,240,74,14/9,13,45/8,1,17/00,2/65,72,GammaDistribution.getInitialDomain(),3,75,3,1/66,1/65,7,22,34,11,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,299,95,14/7,40,44/1,1,18/00,3/56,60,HypergeometricDistribution.HypergeometricDistribution(),6,68,3,1/79,1/83,9,22,44,20,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/distribution/IntegerDistribution.java,103,9,0/0,0,74/8,1,7/00,0/00,,,0,34,1,0/78,0/00,2,7,0,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/distribution/KolmogorovSmirnovDistribution.java,305,94,13/8,51,52/8,1,7/00,10/00,149,KolmogorovSmirnovDistribution.cdf(),8,165,4,1/83,3/00,15,9,51,15,4,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/distribution/NormalDistribution.java,251,91,13/2,14,39/0,1,20/00,2/80,208,NormalDistribution.getInitialDomain(),4,79,3,1/66,1/60,8,27,44,12,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/distribution/package-info.java,20,1,0/0,0,0/0,0,0/00,0/00,,,0,20,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/distribution/PascalDistribution.java,209,65,13/8,11,44/5,1,13/00,3/08,68,PascalDistribution.inverseCumulativeProbability(),4,72,3,1/62,1/77,9,16,31,9,0,0,0,0,0,0,13,3,0
src/main/java/org/apache/commons/math/distribution/PoissonDistribution.java,243,63,9/5,17,53/9,1,16/00,2/00,134,PoissonDistribution.probability(),5,91,3,1/48,1/44,8,23,26,6,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/distribution/SaddlePointExpansion.java,193,57,24/6,17,51/8,1,4/00,11/50,178,SaddlePointExpansion.logBinomialProbability(),8,112,4,2/46,4/50,5,6,14,22,10,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/distribution/TDistribution.java,222,70,14/3,12,39/6,1,16/00,2/63,101,TDistribution.cumulativeProbability(),5,112,4,1/69,1/69,8,20,30,10,2,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/distribution/WeibullDistribution.java,238,77,11/7,21,44/1,1,17/00,2/76,153,WeibullDistribution.inverseCumulativeProbability(),6,87,3,1/62,1/59,8,22,38,9,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/distribution/ZipfDistribution.java,177,56,10/7,17,42/9,1,12/00,2/92,50,ZipfDistribution.cumulativeProbability(),3,54,3,1/63,1/58,6,15,29,6,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/exception/ConvergenceException.java,47,8,0/0,4,38/3,1,1/00,1/00,36,ConvergenceException.ConvergenceException(),1,37,2,0/75,1/00,4,2,2,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/exception/DimensionMismatchException.java,60,13,0/0,2,40/0,1,3/00,1/33,41,DimensionMismatchException.getDimension(),1,44,2,1/00,1/00,4,5,4,0,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/exception/MathArithmeticException.java,70,19,0/0,7,34/3,1,4/00,1/25,43,MathArithmeticException.getLocalizedMessage(),1,44,2,1/05,1/00,6,6,7,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/exception/MathIllegalArgumentException.java,59,15,0/0,5,30/5,1,3/00,1/00,50,MathIllegalArgumentException.getLocalizedMessage(),1,45,2,1/00,1/00,5,5,5,0,0,0,0,0,0,0,22,3,0
src/main/java/org/apache/commons/math/exception/MathIllegalNumberException.java,52,9,0/0,2,40/4,1,1/00,1/00,53,MathIllegalNumberException.getArgument(),1,46,2,1/00,1/00,3,3,3,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/exception/MathIllegalStateException.java,80,21,0/0,10,35/0,1,4/00,1/00,68,MathIllegalStateException.getLocalizedMessage(),1,46,2,1/14,1/00,6,6,9,0,0,0,0,0,0,0,16,3,0
src/main/java/org/apache/commons/math/exception/MathInternalError.java,53,11,0/0,5,39/6,1,2/00,1/00,37,MathInternalError.MathInternalError(),1,38,2,0/91,1/00,4,4,3,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/exception/MathParseException.java,53,9,0/0,7,35/8,1,2/00,1/00,40,MathParseException.MathParseException(),1,44,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/exception/MathUnsupportedOperationException.java,67,18,0/0,6,32/8,1,4/00,1/00,43,MathUnsupportedOperationException.getLocalizedMessage(),1,44,2,1/00,1/00,6,6,6,0,0,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/exception/MaxCountExceededException.java,60,12,0/0,4,41/7,1,2/00,1/00,41,MaxCountExceededException.getMax(),1,42,2,1/00,1/00,4,4,4,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/exception/MultiDimensionMismatchException.java,84,21,0/0,6,44/0,1,6/00,1/33,43,MultiDimensionMismatchException.getExpectedDimension(),1,45,2,1/19,1/00,4,9,8,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/exception/NoBracketingException.java,102,24,0/0,3,49/0,1,5/00,1/00,49,NoBracketingException.getFHi(),1,51,2,1/25,1/00,4,10,10,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/exception/NoDataException.java,43,9,0/0,2,34/9,1,2/00,1/00,36,NoDataException.NoDataException(),1,37,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/exception/NonMonotonicSequenceException.java,115,25,0/0,2,47/0,1,6/00,1/67,75,NonMonotonicSequenceException.NonMonotonicSequenceException(),2,61,2,1/24,1/17,4,11,10,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/exception/NotFiniteNumberException.java,51,7,0/0,4,39/2,1,0/00,0/00,,,0,40,2,0/71,0/00,4,1,2,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/exception/NotPositiveException.java,46,8,0/0,2,39/1,1,2/00,1/00,36,NotPositiveException.NotPositiveException(),1,37,2,0/88,1/00,3,3,2,0,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/exception/NotStrictlyPositiveException.java,46,8,0/0,2,39/1,1,2/00,1/00,37,NotStrictlyPositiveException.NotStrictlyPositiveException(),1,38,2,0/88,1/00,3,3,2,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/exception/NullArgumentException.java,49,8,0/0,3,40/8,1,1/00,1/00,40,NullArgumentException.NullArgumentException(),1,41,2,0/75,1/00,4,2,2,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/exception/NumberIsTooLargeException.java,80,17,0/0,2,42/5,1,4/00,1/50,47,NumberIsTooLargeException.NumberIsTooLargeException(),2,53,2,1/12,1/25,4,7,6,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/exception/NumberIsTooSmallException.java,80,17,0/0,2,42/5,1,4/00,1/50,47,NumberIsTooSmallException.NumberIsTooSmallException(),2,53,2,1/12,1/25,4,7,6,0,0,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/exception/OutOfRangeException.java,74,17,0/0,2,41/9,1,4/00,1/50,43,OutOfRangeException.getHi(),1,46,2,1/12,1/00,4,7,6,0,0,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/exception/package-info.java,23,1,0/0,0,0/0,0,0/00,0/00,,,0,23,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/exception/TooManyEvaluationsException.java,37,7,0/0,3,32/4,1,1/00,2/00,36,TooManyEvaluationsException.TooManyEvaluationsException(),1,37,2,0/86,1/00,3,2,2,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/exception/util/ArgUtils.java,53,15,33/3,4,30/2,1,2/00,4/50,41,ArgUtils.flatten(),6,47,6,2/33,3/50,4,2,3,1,2,2,1,0,0,0,8,3,0
src/main/java/org/apache/commons/math/exception/util/DummyLocalizable.java,49,13,0/0,0,28/6,1,4/00,1/00,38,DummyLocalizable.toString(),1,39,2,1/08,1/00,3,6,4,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/exception/util/ExceptionContext.java,315,106,11/3,65,47/6,1,17/00,4/06,222,ExceptionContext.serializeMessages(),5,239,5,1/94,1/71,13,22,39,24,6,2,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/exception/util/ExceptionContextProvider.java,32,3,0/0,0,37/5,1,1/00,0/00,,,0,32,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/exception/util/Localizable.java,41,6,0/0,0,43/9,1,2/00,0/00,,,0,34,1,0/33,0/00,4,2,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/exception/util/LocalizedFormats.java,376,18,11/1,312,27/9,1,3/00,2/67,371,LocalizedFormats.getLocalizedString(),3,377,4,1/39,1/67,5,5,5,2,1,0,0,0,0,0,51,3,0
src/main/java/org/apache/commons/math/exception/util/package-info.java,22,1,0/0,0,0/0,0,0/00,0/00,,,0,22,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/exception/ZeroException.java,44,8,0/0,3,36/4,1,1/00,1/00,36,ZeroException.ZeroException(),1,37,2,0/75,1/00,4,2,2,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/Field.java,54,5,0/0,0,59/3,1,3/00,0/00,,,0,39,1,0/60,0/00,2,3,0,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/FieldElement.java,71,10,0/0,0,62/0,1,8/00,0/00,,,0,33,1,0/80,0/00,2,8,0,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/filter/DefaultMeasurementModel.java,76,15,0/0,2,48/7,1,4/00,1/25,50,DefaultMeasurementModel.getMeasurementNoise(),1,53,2,1/07,1/00,4,6,5,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/filter/DefaultProcessModel.java,149,24,0/0,9,53/7,1,1/00,1/00,73,DefaultProcessModel.DefaultProcessModel(),1,81,2,1/23,1/00,6,8,12,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/filter/KalmanFilter.java,340,97,14/4,102,52/6,1,12/00,5/25,119,KalmanFilter.KalmanFilter(),17,134,3,1/66,2/67,13,21,49,14,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/filter/MeasurementModel.java,42,5,0/0,0,47/6,1,2/00,0/00,,,0,32,1,0/40,0/00,3,2,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/filter/package-info.java,20,1,0/0,0,0/0,0,0/00,0/00,,,0,20,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/filter/ProcessModel.java,70,9,0/0,0,62/9,1,5/00,0/00,,,0,33,1,0/56,0/00,4,5,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/fraction/AbstractFormat.java,185,58,8/6,23,46/5,1,13/00,2/54,156,AbstractFormat.parseNextCharacter(),5,165,4,1/60,1/46,9,16,24,7,2,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/fraction/BigFraction.java,1028,228,11/4,243,59/8,1,17/00,10/59,268,BigFraction.BigFraction(),13,133,4,2/03,2/88,13,35,125,43,12,0,0,0,0,0,25,3,0
src/main/java/org/apache/commons/math/fraction/BigFractionField.java,71,19,0/0,1,39/4,2,3/00,0/83,41,BigFractionField.readResolve(),1,48,2,1/05,1/00,5,8,6,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/fraction/BigFractionFormat.java,254,89,18/0,56,46/5,1,14/00,4/50,165,BigFractionFormat.parseNextBigInteger(),5,231,4,1/91,1/86,11,15,39,19,5,0,0,0,0,0,10,3,0
src/main/java/org/apache/commons/math/fraction/Fraction.java,604,212,17/0,87,47/2,1,31/00,4/97,175,Fraction.Fraction(),13,210,4,2/02,2/42,10,48,91,53,10,0,0,0,0,0,18,3,1
src/main/java/org/apache/commons/math/fraction/FractionConversionException.java,49,9,0/0,2,42/9,1,2/00,1/00,41,FractionConversionException.FractionConversionException(),1,42,2,0/78,1/00,4,3,2,0,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/fraction/FractionField.java,71,19,0/0,1,39/4,2,3/00,0/83,41,FractionField.readResolve(),1,48,2,1/05,1/00,5,8,6,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/fraction/FractionFormat.java,234,75,17/3,52,49/1,1,14/00,3/64,172,FractionFormat.parse(),4,236,4,1/85,1/50,9,15,34,12,5,0,0,0,0,0,11,3,0
src/main/java/org/apache/commons/math/fraction/package-info.java,22,1,0/0,0,0/0,0,0/00,0/00,,,0,22,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/fraction/ProperBigFractionFormat.java,210,82,20/7,51,41/0,1,8/00,8/13,135,ProperBigFractionFormat.parse(),9,104,4,2/10,2/38,8,9,38,21,6,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/fraction/ProperFractionFormat.java,205,79,19/0,51,42/0,1,7/00,8/86,135,ProperFractionFormat.parse(),8,183,4,2/05,2/29,8,9,38,19,5,0,0,0,0,0,9,3,1
src/main/java/org/apache/commons/math/genetics/AbstractListChromosome.java,90,20,0/0,11,52/2,1,5/00,1/20,40,AbstractListChromosome<T>.toString(),1,41,2,1/00,1/00,6,8,6,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/genetics/BinaryChromosome.java,90,28,25/0,16,32/2,1,5/00,3/60,80,BinaryChromosome.isSame(),5,57,4,1/79,2/60,5,5,11,5,2,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/genetics/BinaryMutation.java,45,13,7/7,10,28/9,1,1/00,8/00,35,BinaryMutation.mutate(),3,37,3,1/38,3/00,4,1,7,1,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/genetics/Chromosome.java,104,20,20/0,7,55/8,1,5/00,2/40,89,Chromosome.findSameChromosome(),3,92,4,1/75,1/80,2,6,8,3,1,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/genetics/ChromosomePair.java,63,14,0/0,4,42/9,1,4/00,1/50,38,ChromosomePair.toString(),1,39,2,1/29,1/00,2,6,6,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/genetics/CrossoverPolicy.java,34,3,0/0,0,41/2,1,1/00,0/00,,,0,34,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/genetics/ElitisticListPopulation.java,99,26,7/7,14,49/5,1,5/00,3/00,96,ElitisticListPopulation.setElitismRate(),3,83,3,1/46,1/60,5,6,13,2,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/genetics/Fitness.java,32,3,0/0,0,37/5,1,1/00,0/00,,,0,33,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/genetics/FixedGenerationCount.java,65,15,13/3,1,43/1,1,3/00,2/67,41,FixedGenerationCount.isSatisfied(),2,43,3,1/60,1/67,2,5,5,3,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/genetics/GeneticAlgorithm.java,201,57,12/3,32,51/7,1,11/00,3/18,65,GeneticAlgorithm.nextGeneration(),5,154,4,1/81,1/82,4,18,23,9,3,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/genetics/InvalidRepresentationException.java,39,6,0/0,2,33/3,1,0/00,0/00,,,0,41,2,0/50,0/00,4,1,1,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/genetics/ListPopulation.java,137,44,11/4,12,42/3,1,11/00,2/09,48,ListPopulation.getFittestChromosome(),3,109,4,1/48,1/45,8,13,18,4,1,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/genetics/MutationPolicy.java,31,3,0/0,0,35/5,1,1/00,0/00,,,0,32,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/genetics/OnePointCrossover.java,107,25,16/0,24,53/3,1,2/00,9/00,85,OnePointCrossover<T>.crossover(),4,72,3,1/80,3/00,4,3,12,6,0,0,0,0,0,0,8,3,0
src/main/java/org/apache/commons/math/genetics/package-info.java,24,1,0/0,0,0/0,0,0/00,0/00,,,0,24,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/genetics/PermutationChromosome.java,40,4,0/0,0,47/5,1,0/00,0/00,,,0,42,1,0/25,0/00,3,1,0,0,0,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/genetics/Population.java,50,7,0/0,0,52/0,1,5/00,0/00,,,0,30,1,0/71,0/00,2,5,0,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/genetics/RandomKey.java,270,79,19/0,62,51/1,1,8/00,4/13,150,RandomKey<T> extends AbstractListChromosome<Double> implements PermutationChromosome<T>.isSame(),5,168,4,1/96,2/25,8,10,41,17,3,0,0,0,0,0,12,3,0
src/main/java/org/apache/commons/math/genetics/RandomKeyMutation.java,49,15,6/7,12,26/5,1,1/00,8/00,40,RandomKeyMutation.mutate(),2,44,3,1/20,2/00,6,1,7,1,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/genetics/SelectionPolicy.java,31,3,0/0,0,35/5,1,1/00,0/00,,,0,31,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/genetics/StoppingCondition.java,34,3,0/0,0,41/2,1,1/00,0/00,,,0,34,1,0/33,0/00,2,1,0,0,0,0,0,0,0,0,5,3,0
src/main/java/org/apache/commons/math/genetics/TournamentSelection.java,105,26,7/7,14,48/6,2,3/00,2/67,72,TournamentSelection.tournament(),3,80,4,1/70,1/33,4,7,10,5,1,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/Euclidean1D.java,71,18,0/0,2,42/3,2,2/50,0/80,38,Euclidean1D.readResolve(),1,45,2,0/94,1/00,6,7,5,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/Interval.java,60,15,0/0,0,38/3,1,5/00,1/20,37,Interval.getMidPoint(),1,38,2,1/27,1/00,2,7,6,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/IntervalsSet.java,223,72,13/9,77,39/0,1,10/00,4/50,213,IntervalsSet.recurseList(),8,96,4,2/12,2/67,8,11,25,26,5,0,0,0,0,0,6,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/OrientedPoint.java,98,26,0/0,4,46/9,1,9/00,1/22,42,OrientedPoint.revertSelf(),1,43,2,1/27,1/00,4,11,11,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/package-info.java,24,1,0/0,0,0/0,0,0/00,0/00,,,0,24,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/SubOrientedPoint.java,63,16,0/0,9,23/8,1,3/00,1/33,37,SubOrientedPoint.side(),1,39,2,1/06,1/00,6,3,7,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/Vector1D.java,302,107,4/7,38,44/0,1,33/00,1/76,303,Vector1D.equals(),4,312,4,1/53,1/18,9,40,51,6,1,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/oned/Vector1DFormat.java,119,36,5/6,19,39/5,1,9/00,1/89,112,Vector1DFormat.parse(),2,118,3,1/25,1/22,10,9,15,2,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/CardanEulerSingularityException.java,38,7,0/0,1,34/2,1,1/00,1/00,41,CardanEulerSingularityException.CardanEulerSingularityException(),2,42,2,0/57,2/00,4,2,1,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/Euclidean3D.java,63,17,0/0,2,36/5,2,2/50,0/80,37,Euclidean3D.readResolve(),1,44,2,1/00,1/00,5,7,5,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/Line.java,193,69,4/3,38,46/1,1,17/00,2/29,73,Line.closestPoint(),2,77,3,1/45,1/25,11,19,36,3,0,0,0,0,0,0,9,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/NotARotationMatrixException.java,41,6,0/0,2,36/6,1,0/00,0/00,,,0,45,2,0/50,0/00,4,1,1,0,0,0,0,0,0,0,4,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/OutlineExtractor.java,221,115,16/5,58,24/4,2,4/50,9/78,159,BoundaryProjector.addContribution(),14,182,8,3/43,3/44,13,7,27,17,12,12,16,9,2,0,7,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/package-info.java,24,1,0/0,0,0/0,0,0/00,0/00,,,0,24,0,0/00,0/00,1,0,0,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/Plane.java,379,121,0/8,85,47/0,1,18/00,4/56,136,Plane.setNormal(),2,139,3,1/59,1/06,12,27,81,1,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/PolyhedronsSet.java,363,110,0/0,147,32/5,1,4/00,1/00,46,PolyhedronsSet.PolyhedronsSet(),1,47,2,1/60,1/00,19,7,86,0,0,0,0,0,0,0,7,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java,934,365,12/9,275,46/8,1,23/00,14/35,570,Rotation.getAngles(),37,276,5,2/51,3/87,6,29,161,127,26,16,0,0,0,0,8,3,1
src/main/java/org/apache/commons/math/geometry/euclidean/threed/RotationOrder.java,151,31,0/0,12,55/6,1,5/00,1/60,138,RotationOrder.getA3(),1,140,2,1/19,1/00,2,21,8,0,0,0,0,0,0,0,3,3,0
src/main/java/org/apache/commons/math/geometry/euclidean/threed/Segment.java,57,15,0/0,0,36/8,1,4/00,1/50,40,Segment.getLine(),1,41,2,1/27,1/00,2,7,6,0,0,0,0,0,0,0,2,3,0
